date,id,description,account_handle,account_name,account_id,account_subscribers,statistics_actual_favoriteCount,statistics_actual_retweetCount,hashtags,media
2023-03-24 11:35:54+00:00,1639229550600278016,"eu acredito fielmente que a base da virginia foi só uma jogada de marketing, ela fez com que a internet  soubesse da marca dela.
tenho a absoluta certeza que ela vai voltar com uma fórmula nova e um preço que equivale a base",skzlybok,lala ✩,1487773324482686978,682,0,0,,
2023-03-24 11:28:01+00:00,1639227563741519874,https://t.co/syG4NTUHib,giuubarretoo,base da virginia,1384156618359668747,49,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr-0sGfXgAERK2A?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr-0sGfXgAERK2A?format=jpg&name=orig', altText=None)]"
2023-03-24 11:26:18+00:00,1639227131367510018,@thzephyrr @jacksonf_santos ata amo,rafaelfelipeL,base da virginia,1242262862,968,1,0,,
2023-03-24 11:26:07+00:00,1639227085347586048,@jacksonf_santos pprt,rafaelfelipeL,base da virginia,1242262862,968,1,0,,
2023-03-24 11:25:44+00:00,1639226991005126656,imensurável o odio q eu to,rafaelfelipeL,base da virginia,1242262862,968,3,0,,
2023-03-24 11:22:05+00:00,1639226072809238531,@choquei Essa base da Virgínia é boa mesmo,Camissmoura,camila,1838476298,171,0,0,,
2023-03-24 11:21:39+00:00,1639225963702517761,"@EduardoPfluck Amigo aqui na frente de casa tem um terreno que a apae leva os cavalos pra passearem, ele teria até amigos https://t.co/waHZWMQ59K",giuubarretoo,base da virginia,1384156618359668747,49,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr-zUhaWwAYNJJ_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr-zUhaWwAYNJJ_?format=jpg&name=orig', altText=None)]"
2023-03-24 11:21:16+00:00,1639225866902294529,@samguaja Eu disse artista!!!!!!!!!,ribeiro_dez,ribeiro,4075507822,184,0,0,,
2023-03-24 11:20:37+00:00,1639225704553349121,Primeiro dia que não vou chegar atrasado na aula 😭🙌🏼,eurodriguexxx,Base da Virgínia,1144771999006429187,373,1,0,,
2023-03-24 11:19:42+00:00,1639225473870823424,"Top coisas mais perigosas que existem atualmente :
Linha de skin care Michelle Bolsonaro 
Base da Virgínia",alangouv,Alan,1240070138570985472,318,1,0,,
2023-03-24 11:18:23+00:00,1639225141908439043,Achei que tinha me matriculado em enfermagem 😭😭😭😭 https://t.co/NUb8UJ9wqb,eurodriguexxx,Base da Virgínia,1144771999006429187,373,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr-yk2kWwAA5RDp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr-yk2kWwAA5RDp?format=jpg&name=orig', altText=None)]"
2023-03-24 11:14:41+00:00,1639224207476228096,as provas institucionais estão chegando e com certeza até lá eu vou de arrasta p cima de base da Virginia jogar no vasco,cesinea,wend.exe,891085880458440706,239,0,0,,
2023-03-24 11:13:00+00:00,1639223786221469696,@ErikakHilton Quero ver as militantes cancelando ingressos pra não apoiar festival promotor de trabalho escravo. kd gata?,iKadrash,Base da Virgínia,115067208,667,0,0,,
2023-03-24 11:11:47+00:00,1639223478179053571,Depois eu comi a bituca do cigarro com um copo de café,lumity666,base da virginia,1421705160565403648,521,0,0,,
2023-03-24 11:09:31+00:00,1639222910869962753,Chef Adalberto abra agora!!! Preciso tomar o meu turbina pra começar o dia bem,stefanidehaia,Stefani Germanotta em Situação de Base da Virgínia,1336119223173734402,25,0,0,,
2023-03-24 11:04:17+00:00,1639221592499580929,@whysonsa @siteptbr @alliaacmb Ele tava falando que a micheque lançou dois produtinhos de skin Care com aquele coleguinha dela que é do vale por 149 e uns quebradinhos e que era mais barato que a base da Virgínia 😁,baesnaguinho,HOBIBI,2579675964,139,1,0,,
2023-03-24 11:04:11+00:00,1639221567308681216,Kkkk em um dia de carnaval já beijei bem mais que isso,eurodriguexxx,Base da Virgínia,1144771999006429187,373,1,0,,
2023-03-24 11:00:15+00:00,1639220578409127938,Isso aqui deve ser pior que a base da virginia,brntnx,j,1091151829612806149,89,0,0,,
2023-03-24 10:55:37+00:00,1639219412908797952,@EduardoPfluck Não funcionou 😭 ele disse que se eu quiser andar a cavalo é pra ir pro sítio,giuubarretoo,base da virginia,1384156618359668747,49,1,0,,
2023-03-24 10:55:07+00:00,1639219286353891328,mds duas horas nesse ônibus e ainda to em carapina,rafaelfelipeL,base da virginia,1242262862,968,2,1,,
2023-03-24 10:53:07+00:00,1639218781669957633,@ggxuao Meu Xuão tá verificado &lt;3 agora que vi hihi,iKadrash,Base da Virgínia,115067208,667,1,0,,
2023-03-24 10:51:28+00:00,1639218368216731648,@omarxista Curuzes... não confio...isso deve ser pior q a base da virginia 🤣🤣🤣 https://t.co/esPWbl0Hkz,RosaBat05302856,Rosa Batista,1541891206849888256,649,1,0,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fr-sadNXoAANxb1.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Fr-sadNXoAANxb1.mp4', contentType='video/mp4', bitrate=0)], altText='sexy make up GIF by Guava Juice')]"
2023-03-24 10:50:58+00:00,1639218242613805056,@luizgnas2 @impcaetano @choquei kkkkkkkkkkk e eu já achando q era meme da base da virginia,isadoracacho,cachinho,1247282711745703938,259,0,0,,
2023-03-24 10:47:47+00:00,1639217440692264961,@omarxista Vai ter o mesmo fim da base da Virgínia 😅🤣😂 logo logo.,Bia_Wollfreed,ENTENDEU OU QUER QUE EU DESENHE?,1573076324129857539,407,1,0,,
2023-03-24 10:46:42+00:00,1639217165277491202,Possível. O jogo de cintura que nossa diplomacia terá de ter é abrir nosso país para maior presença chinesa em passos inteligentes para não sermos vistos de imediato como pária pros EUA. Mas uma coisa é certa: O mundo já não é controlado pelos EUA mais! ✨,iKadrash,Base da Virgínia,115067208,667,2,0,,
2023-03-24 10:45:18+00:00,1639216816475066368,"E o Brasil onde está nisso tudo? Bem no meio da disputa EUA x China, nossos dois maiores parceiros comerciais. É nosso momento de survar e, se formos inteligentes, aproveitar nos moldes da ""equidistância pragmática"" para trazer investimentos e modernizarmos tudo oq for {+}",iKadrash,Base da Virgínia,115067208,667,0,0,,
2023-03-24 10:43:15+00:00,1639216299455700994,"A China está comprando quantias record deles, a Índia também, Arábia Saudita está reorganizando sua economia para se afastar do Ocidente, Paquistão fazendo importantes acordos com China, México dando aceno para os BRICS... Tudo indica que o mundo já n é mais controlado p EUA [+]",iKadrash,Base da Virgínia,115067208,667,0,0,,
2023-03-24 10:40:56+00:00,1639215715940020224,"história. O desespero leva, por exemplo, à guerra na Ucrânia, que não tem nada a ver com aquele país simples. Trata-se puramente da tentativa de enfraquecer o maior aliado chinês, a Rússia. E está dando errado! O rublo vale mais hoje, a economia da Rússia achou  estabilidade [+]",iKadrash,Base da Virgínia,115067208,667,0,0,,
2023-03-24 10:38:01+00:00,1639214982196867073,Tomando café e tentando convencer meu pai que a gente pode ter um cavalo na cidade,giuubarretoo,base da virginia,1384156618359668747,49,1,0,,
2023-03-24 10:37:28+00:00,1639214842836860928,"aprenderam com sua própria história. Não entenderam aonde a negação leva e por anos eles ficaram em negação quanto a ascensão chinesa. Agora em desespero oq fazem? Exatamente oq a Inglaterra fez quando estava em queda: apela para Guerra. Tenta freiar, ou mesmo reverter a [+]",iKadrash,Base da Virgínia,115067208,667,0,0,,
2023-03-24 10:34:30+00:00,1639214095470829568,parece a Virgínia falando da base dela,carolshmra,carol,1263702590719700995,52,1,0,,
2023-03-24 10:34:01+00:00,1639213973420617731,"Como disse Jean Baptiste Duroselle: Todo Império Perecerá.

Está sendo um sabor assistir os EUA perder gradualmente seu status de hegemon. A China tem ultrapassado os EUA em diversos campos, em especial aqueles de maior tecnologia. E os EUA não sabem oq fazer, pois não [+]",iKadrash,Base da Virgínia,115067208,667,3,1,,
2023-03-24 10:32:51+00:00,1639213680150577152,"vtnc novo ensino medio sem sociologia pra ter aula da base da virginia 
https://t.co/rXT3Y4MSBk",twicesmt,☭,1629227384393068545,5,0,0,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1357358384157233152/pu/img/m-Oqk25q5HbMMXuZ.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1357358384157233152/pu/pl/Aik8WFQg5iibwcUF.m3u8?tag=12', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1357358384157233152/pu/vid/480x270/8bcYxG7x80ltGw2-.mp4?tag=12', contentType='video/mp4', bitrate=256000)], duration=4.233, views=165266, altText=None)]"
2023-03-24 10:24:49+00:00,1639211659649601536,Não sei vocês mas eu prefiro a base da Virgínia,r3vennant,𝕵𝖍 📚 | Quincas Borba,802958360253435904,620,0,0,,
2023-03-24 10:20:05+00:00,1639210470891454470,vou acabar coringando dentro desse ônibus,rafaelfelipeL,base da virginia,1242262862,968,2,0,,
2023-03-24 10:19:05+00:00,1639210219208155136,Chegou pra competir com a base da Virginia https://t.co/PAJRckCOMl,2dduranti,Duza.o,1908786612,123,1,0,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1639210192096182273/pu/img/LhfSCQWnfD-t7zOM.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1639210192096182273/pu/vid/480x852/vU8VbkisRupVtVsS.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639210192096182273/pu/vid/720x1280/9XV1_xzzl_MbzU7s.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639210192096182273/pu/vid/320x568/bbOkDz_eVEJ6mKOn.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639210192096182273/pu/pl/Zc96inRxk1tJ-2o9.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=9.71, views=88, altText=None)]"
2023-03-24 10:15:06+00:00,1639209215188238336,Base da Virgínia X 10 mil Satanás,salmaocout,salomão,1110579819086049283,239,0,0,,
2023-03-24 10:12:09+00:00,1639208472758861824,@macadeleao A base da Virgínia versão jogo,MiniMyorim,Myorim ⛓️ MAGESEEKER TA VINDO⛓️,1262419373442117632,332,0,0,,
2023-03-24 09:54:54+00:00,1639204130978770944,é só pegar o braço e usar a base da virginia man,elicovid,elias shawty,1268347475506728963,3446,3,0,,
2023-03-24 09:51:14+00:00,1639203207640498176,carapina vc nunca sera famosa,rafaelfelipeL,base da virginia,1242262862,968,4,2,,
2023-03-24 09:49:25+00:00,1639202752575201280,bom dia Lana del Rey,the_lanafan,Jimmy Jimmy cocoa puff,2253022023,1403,0,0,,
2023-03-24 09:48:40+00:00,1639202563676577792,ele é tipo a base da virginia da confeitaria,beatriizsato,beatriz sato,964517891021340673,133,4,0,,
2023-03-24 09:45:40+00:00,1639201807397433350,@baiaalbert certeza que é a base da virgínia,mayareissss,caotica sensivel,1456400394024857604,238,0,0,,
2023-03-24 09:43:31+00:00,1639201267141472256,acho que é a base da Virgínia,duartato,du　✶,1150152300301828106,108,0,0,,
2023-03-24 09:37:37+00:00,1639199783389904896,Muito bom kkkkkkkk,caiomaaslevanto,base da virgínia,3416204165,314,0,0,,
2023-03-24 09:33:00+00:00,1639198619097079809,@sofiaespanha basta usar a base da virginia,suzzypesadelo,suzzy,1529936401709645843,159,0,0,,
2023-03-24 09:20:16+00:00,1639195414732627970,@paolasgomesf usou a base da virginia pós harmonização,manucustodio_07,Manu,1294241799784062978,20,0,0,,
2023-03-24 09:11:00+00:00,1639193081973989376,@gioakemi isso mesmo gio fomos de base da virgínia,alycialovs,sarah,1302064529099161602,1176,0,0,,
2023-03-24 08:28:34+00:00,1639182402739408898,🚨 GRAVE: no BBB hoje tem somente 2 pessoas cientes da problematica base da Virgínia,efernandes_16,Erica Fernandes,98724195,352,1,0,,
2023-03-24 08:21:30+00:00,1639180627848167424,Me acabando de rir com essa resenha da blogueirinha sobre a base da virgínia.ela mandou uma indireta até pra Karen https://t.co/XBD7aNgqCu,andrei_farias3,glória Farias,1443758643598565379,1,2,1,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1639180566628007936/pu/img/TaNEAxJhkUwHYc9U.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1639180566628007936/pu/vid/320x568/Kw8dpUF1GHOc7UPV.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639180566628007936/pu/vid/480x852/2-60sUd32tx8dp2Q.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639180566628007936/pu/pl/_GoP7dTzGEcrZsOM.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639180566628007936/pu/vid/576x1024/bIxiXMl6u5HRvehN.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=136.199, views=56, altText=None)]"
2023-03-24 07:51:01+00:00,1639172956063694848,Prefiro usar a base da wepink by virginia,vinysonza,viniie💋,1610891733771984898,216,0,0,,
2023-03-24 07:40:06+00:00,1639170208962170880,Prefiro usar a base da Virgínia,problemarcio,marcinho,156377132,1070,0,0,,
2023-03-24 07:33:48+00:00,1639168624341467136,"e a virgínia que alterou a fórmula da base e possivelmente a parte que abre, a base tá muito mais líquida chocada q ela n fala nada",hmlunzz,mental issues,779737002191224832,734,1,0,,
2023-03-24 07:25:17+00:00,1639166479462547456,"@sailorzx_ @ZAMENZA ela ta usando a base da virginia, entao ela nao pode chorar",jaofg,jão,821921933755346944,77,1,0,,
2023-03-24 07:25:03+00:00,1639166420985561088,@domitila_barros Alguém tira o dr Fred de perto dela!! Ela não pode dá ouvidos ao que ele diz!😔😔😔 https://t.co/ODDW5vIaAl,Fadacannabis,sou toda á base da Virgínia...❤️🍞✨🛋️🌵🌻💎🦁🐛,1303813979974836226,42,5,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr99LDYWYAIKfjD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr99LDYWYAIKfjD?format=jpg&name=orig', altText=None)]"
2023-03-24 07:02:55+00:00,1639160848651366405,"Bem, agr vou mimir pra amanhã acordar e viver o dia POR MIM",lambarifrit0,BasedaVirgínia,1230932712208437249,27,0,0,,
2023-03-24 07:02:21+00:00,1639160708230180865,"Como disse a Fafá, dates ruins acontecem. 
Detesto a instiga da galera pelo peixe.
Preocupante, triste, decepcionante, questão de saúde pública.",lambarifrit0,BasedaVirgínia,1230932712208437249,27,1,0,,
2023-03-24 06:49:54+00:00,1639157574825066497,"@cairojardim Deve está lembrando o dia que ficou falando do corpo das meninas no quarto do líder ou do dia que ele disse que a Larissa é interesseira pra está com o Fred!
Na real tá sentindo vergonha por ter falado tanta bosta das meninas na casa.",Fadacannabis,sou toda á base da Virgínia...❤️🍞✨🛋️🌵🌻💎🦁🐛,1303813979974836226,42,0,0,,
2023-03-24 06:43:35+00:00,1639155984026222592,Até quando vai dar notícia triste ele serve entretenimento como pode,AladdinSane80,Base da Virgínia,533292091,788,4,0,,
2023-03-24 06:38:34+00:00,1639154720752435202,@feliep_ Eu tô passando maaaaal https://t.co/0gxm6UXhOG,AladdinSane80,Base da Virgínia,533292091,788,1,0,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fr9yhswWwAQVGaV.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Fr9yhswWwAQVGaV.mp4', contentType='video/mp4', bitrate=0)], altText='Cry Bonoro GIF')]"
2023-03-24 06:37:05+00:00,1639154350684504064,Chamaram ele e a Bruna de Michelle B. e Agustin Maquiador eu tô chorindo,AladdinSane80,Base da Virgínia,533292091,788,2,0,,
2023-03-24 06:36:34+00:00,1639154218647932928,"Estão chamando o Richarlison de racista, por ele ter desmentido um mal entendido/mentira, mano do céu o cara nem no Brasil tava. Esse povo tá ficando doente, não há nada mais útil na vida de vocês do que procurar militância em tudo? Vão estudar pra militar certo pelo menos.",VJuni0rr,Base Ruim da Virgínia 💅🏻,1412241304046735360,506,1,0,,
2023-03-24 06:21:46+00:00,1639150495981002752,Imagina surtar assim pq o Fred Nicácio quer a Gambá da Unimed e as irmãs Cravinhos fora(afinal foram elas as brancas que sobraram lá dentro),AladdinSane80,Base da Virgínia,533292091,788,1,0,,
2023-03-24 06:18:16+00:00,1639149614623334402,Alexandre de Moraes tem de enquadrar essa torcida gente,AladdinSane80,Base da Virgínia,533292091,788,0,0,,
2023-03-24 06:16:59+00:00,1639149289573064705,Assim de saúde,AladdinSane80,Base da Virgínia,533292091,788,0,0,,
2023-03-24 06:15:58+00:00,1639149035272519682,"Nem que eu sofra igual a um condenado, não me permito mais passar por nenhuma situação que eu não mereça.",VJuni0rr,Base Ruim da Virgínia 💅🏻,1412241304046735360,506,0,0,,
2023-03-24 06:11:53+00:00,1639148006820962305,Será que o dr vai falar da base da Virgínia? #BBB23 https://t.co/ei2Cvsad8O,OsupremoKaio,E ta geral preso mesmo 🦁,711632732,22522,4,0,['BBB23'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fr9sa_sWYAErEdU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr9sa_sWYAErEdU?format=jpg&name=orig', altText=None)]"
2023-03-24 06:03:59+00:00,1639146020410982400,@DedeIntocavel Alguém salva a domi por favor!! https://t.co/nxcHqh41ic,Fadacannabis,sou toda á base da Virgínia...❤️🍞✨🛋️🌵🌻💎🦁🐛,1303813979974836226,42,1,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr9qnlsWcAABq3h?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr9qnlsWcAABq3h?format=jpg&name=orig', altText=None)]"
2023-03-24 05:55:25+00:00,1639143863435575296,era só uma base da virginia e eu já tava todo derretido por ele,alexfilh7,zé piquinha,1125919291835080705,254,2,0,,
2023-03-24 05:51:58+00:00,1639142994245988352,"Graças a Virgínia comprei a base daily tint da niina porque achei a mais apropriada pra minha pele (mista e com acne hormonal). Hoje ela chegou e eu fiquei chocada que o tom 13 é literalmente o tom da minha pele, eu nunca consigo achar o tom perfeito já q tenho fundo oliva slla +",nyxsoo,jichurrasco_092,1447689497647452162,171,0,0,,
2023-03-24 05:48:07+00:00,1639142026410176514,"BBB 23 pos...
Daqui 5 anos:

PAULA: Devendo 300 mil reais em cartoes de credito e de volta ao seu emprego normal pra pagar as dividas.

TRUCE: Fazendo Publi de mercadinho e armazen da cidade onde nasceu, e da nova base da Virginia por qualquer $500 reais. Casada com jogador de…",aBarbieAcida,Barbie,1363275254286680064,143,1,0,,
2023-03-24 05:35:51+00:00,1639138939855421440,🥺🤌🏻 https://t.co/7gESzsJOlf,VJuni0rr,Base Ruim da Virgínia 💅🏻,1412241304046735360,506,9,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr9kLc8XsAAkIau?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr9kLc8XsAAkIau?format=jpg&name=orig', altText=None)]"
2023-03-24 05:32:12+00:00,1639138019595939840,"Fui de comes e babes
De base
De Americanas
De arrasta pra cima e pra baixo
De berço
De farofa da gkay
De base da Virgínia
De key Alves
De death",Paliasa_x_x,littlee_nini,1243431893829369856,189,2,0,,
2023-03-24 05:29:48+00:00,1639137416303788033,@_f_l_o_r_____ Cadê o insta do Rocco??,Fadacannabis,sou toda á base da Virgínia...❤️🍞✨🛋️🌵🌻💎🦁🐛,1303813979974836226,42,1,0,,
2023-03-24 05:25:48+00:00,1639136409402462211,@barbiecomentaa Coitada da quexuda gente,LucasItaloSant1,BaseDaVirginia,1419812232041574410,5,7,0,,
2023-03-24 05:24:16+00:00,1639136025111822337,"Meu lado safado pisa muito no meu lado fofo, mil vezes melhor.",VJuni0rr,Base Ruim da Virgínia 💅🏻,1412241304046735360,506,2,0,,
2023-03-24 05:24:09+00:00,1639135994984255488,"agr sim, indo de base da virginia",yas_vctwky,taylor’s version,1573155083294048257,29,1,0,,
2023-03-24 05:23:39+00:00,1639135869683769344,"@gefernande Kkk será? Se juntar vai ser a própria radiação do tesão, se for igual o que eu sinto, mds.",VJuni0rr,Base Ruim da Virgínia 💅🏻,1412241304046735360,506,0,0,,
2023-03-24 05:22:26+00:00,1639135564199862272,Nisso combina perfeitamente com o namoradinho https://t.co/rNEgffbAbX,AladdinSane80,Base da Virgínia,533292091,788,0,0,,
2023-03-24 05:21:27+00:00,1639135314756116482,o mosaico 🤡🤡🤡💩 https://t.co/khFQJAaLen,thainarede,base da virginia 🦁,98165530,248,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr9g4G2XwAE55j0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr9g4G2XwAE55j0?format=jpg&name=orig', altText=None)]"
2023-03-24 05:19:28+00:00,1639134814413504513,Por que diacho eu fui nascer com o tesão do mundo todo dentro de mim?!,VJuni0rr,Base Ruim da Virgínia 💅🏻,1412241304046735360,506,7,0,,
2023-03-24 05:17:12+00:00,1639134246651543553,@tatu911111 @domitila_barros num eh a pica da câmera só aparece a lariverso,thainarede,base da virginia 🦁,98165530,248,1,0,,
2023-03-24 05:16:41+00:00,1639134115688591361,@domitila_barros eu falei meirmao véi,thainarede,base da virginia 🦁,98165530,248,0,0,,
2023-03-24 05:16:01+00:00,1639133945936633857,@barbiecomentaa Gente!!!! https://t.co/Ncm1NbXcSo,Fadacannabis,sou toda á base da Virgínia...❤️🍞✨🛋️🌵🌻💎🦁🐛,1303813979974836226,42,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr9fow_WcAAf547?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr9fow_WcAAf547?format=jpg&name=orig', altText=None)]"
2023-03-24 05:10:59+00:00,1639132679999221763,@maxsuelpraxedes @domitila_barros lariverso,thainarede,base da virginia 🦁,98165530,248,0,0,,
2023-03-24 05:07:06+00:00,1639131705117163520,mosca é preto?,thainarede,base da virginia 🦁,98165530,248,0,0,,
2023-03-24 05:04:30+00:00,1639131048729534464,@vinistupido ou bruna,thainarede,base da virginia 🦁,98165530,248,0,0,,
2023-03-24 05:03:48+00:00,1639130872270974976,isso aqui junto com a base da virginia… https://t.co/qZaaF68MYJ,rruansm,ruan,1149324748788293634,24767,2,0,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1638913481964507137/pu/img/HZqK8cr8kaZjb0pG.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1638913481964507137/pu/vid/320x568/1bTUALUAELZwzmVG.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1638913481964507137/pu/vid/576x1024/5KB25e5RjcqC_y9R.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1638913481964507137/pu/vid/480x852/byrr60Qe1WfHYfwQ.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1638913481964507137/pu/pl/Kwfy9Hh-C4ev8Y8j.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=76.566, views=44294, altText=None)]"
2023-03-24 05:03:25+00:00,1639130778444365831,"Ela tá muito delusional, tá muito bom de se ver",AladdinSane80,Base da Virgínia,533292091,788,1,1,,
2023-03-24 05:02:00+00:00,1639130419588218880,"Jesus, esses tempos levei uma puxada na cintura, quase fui de Mario Bros, de americanas, de arrasta pra cima, de base, de f no chat, de base da Virgínia Fonseca. EU DESMONTEI.",anneextz,Anne ama o Barça 🥱,1444852497995157512,17,0,0,,
2023-03-24 04:50:24+00:00,1639127499429871616,@linndaquebrada meirmaokkkkkkkkkkjj,thainarede,base da virginia 🦁,98165530,248,0,0,,
2023-03-24 04:50:07+00:00,1639127429582299140,As Gambá fãs tão com um ódio tão grande que periga da maioria infartar ou ter um AVC antes do próximo paredão,AladdinSane80,Base da Virgínia,533292091,788,0,0,,
2023-03-24 04:49:47+00:00,1639127346237063169,deve ser o próprio pesadelo uma sala de aula que não para de falar a frase da virgínia falando da base dela,francyclh,tricolinda 🇭🇺,1522389718566162433,36,0,0,,
2023-03-24 04:48:04+00:00,1639126915566149632,@chicobarney https://t.co/4YUCGRyOSA,thainarede,base da virginia 🦁,98165530,248,0,0,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1639126869835407361/pu/img/-TuTpV0G2F-2de6G.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1639126869835407361/pu/pl/cj8Jk4_Gs5y9Zj0X.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639126869835407361/pu/vid/720x920/2rx0IKzRN1xbhycs.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639126869835407361/pu/vid/480x612/d0saoM_Zvl7SXK2_.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639126869835407361/pu/vid/320x408/uB0MXCSjVoX--0c1.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=2.015, views=3, altText=None)]"
2023-03-24 04:38:27+00:00,1639124495020576769,"""Foi de base da Virgínia"" passando mal com essa kkkkkkkkkkkkkkkkkkkkkkk",Elisson086,Elisson🫀,1299092367774044164,856,0,0,,
2023-03-24 04:38:08+00:00,1639124416452780033,@vinistupido “ela é toda lipada”,thainarede,base da virginia 🦁,98165530,248,0,0,,
2023-03-24 04:37:17+00:00,1639124198978142208,"E elas defendem TB o projetinho de Guilherme de Pádua que falou em dar uma cotovelada na boca da Bruna,essas cadelas sarnentas só sabem ser feministas se o ""machista""em questão for preto",AladdinSane80,Base da Virgínia,533292091,788,0,0,,
2023-03-24 04:33:40+00:00,1639123288545968129,Prefiro comprar a base da Virgínia,oieusoumaru,Maru Karv,1443240830681165838,83218,16,0,,
2023-03-24 04:32:59+00:00,1639123117338419200,"E ainda chamam esse homem de misógino?Olha o carinho dele com as mulheres pretas da casa,agora ele não é obrigado a deitar pra uma sonsa de vida privilegiada só pq as lunáticas do fandom querem",AladdinSane80,Base da Virgínia,533292091,788,4,1,,
2023-03-24 04:28:29+00:00,1639121983949398018,fui de base da Virginia aqui,themonallisa,monalisa⁷ LIKE CRAZY,1001088842248617985,296,0,0,,
2023-03-24 04:28:23+00:00,1639121958951428096,A inveja do projetinho do Guilherme de Pádua pq não conseguiu voltar mesmo puxando o saco da Gambá da Unimed desde que saiu,AladdinSane80,Base da Virgínia,533292091,788,1,0,,
2023-03-24 04:27:41+00:00,1639121785529458696,EITA QUE EU AMEI LIKE CRAZY SO MV QUASE ME LEVANDO DE BASE DA VIRGINIA,thvhop94,carol 24.03,1421316878694297601,465,0,0,,
2023-03-24 04:27:22+00:00,1639121706806657028,@brunafeia Base da Virgínia temos companhia,satanitta,André,2997083037,775,0,0,,
2023-03-24 04:22:15+00:00,1639120418761064448,"Ela perguntou se tinha memes com ela e ele respondeu uai,se ele mentisse iam chamar de falso",AladdinSane80,Base da Virgínia,533292091,788,0,0,,
2023-03-24 04:19:15+00:00,1639119661160701954,"Ela não tá bem há mais de um mês,se não fosse o Alface acredito que ela estaria ainda pior",AladdinSane80,Base da Virgínia,533292091,788,1,0,,
